Ballot Number,PC Code/ رمز مركز الانتخاب,Station,Gender,Name PC,Office/ الللجنة الانتخابية ,Office #/ الللجنة الانتخابية #,Bar Code Number,Serial Number
49,,,,,,,490000147,49000497
49,,,,,,,490000148,49000498
49,,,,,,,490000149,49000499
49,,,,,,,490000150,49000500
49,,,,,,,490000151,49000501
49,,,,,,,490000152,49000502
49,,,,,,,490000153,49000503
49,,,,,,,490000154,49000504
49,,,,,,,490000155,49000505
49,,,,,,,490000156,49000506
49,,,,,,,490000157,49000507
49,,,,,,,490000158,49000508
49,,,,,,,490000159,49000509
49,,,,,,,490000160,49000510
49,,,,,,,490000161,49000511
49,,,,,,,490000162,49000512
49,,,,,,,490000163,49000513
49,,,,,,,490000164,49000514
49,,,,,,,490000165,49000515
49,,,,,,,490000166,49000516
49,,,,,,,490000167,49000517
49,,,,,,,490000168,49000518
49,,,,,,,490000169,49000519
49,,,,,,,490000170,49000520
49,,,,,,,490000171,49000521
49,,,,,,,490000172,49000522
49,,,,,,,490000173,49000523
49,,,,,,,490000174,49000524
49,,,,,,,490000175,49000525
49,,,,,,,490000176,49000526
49,,,,,,,490000177,49000527
49,,,,,,,490000178,49000528
49,,,,,,,490000179,49000529
49,,,,,,,490000180,49000530
49,,,,,,,490000181,49000531
49,,,,,,,490000182,49000532
49,,,,,,,490000183,49000533
49,,,,,,,490000184,49000534
49,,,,,,,490000185,49000535
49,,,,,,,490000186,49000536
49,,,,,,,490000187,49000537
49,,,,,,,490000188,49000538
49,,,,,,,490000189,49000539
49,,,,,,,490000190,49000540
49,,,,,,,490000191,49000541
49,,,,,,,490000192,49000542
49,,,,,,,490000193,49000543
49,,,,,,,490000194,49000544
49,,,,,,,490000195,49000545
49,,,,,,,490000196,49000546
49,,,,,,,490000197,49000547
49,,,,,,,490000198,49000548
49,,,,,,,490000199,49000549
49,,,,,,,490000200,49000550
49,,,,,,,490000201,49000551
49,,,,,,,490000202,49000552
49,,,,,,,490000203,49000553
49,,,,,,,490000204,49000554
49,,,,,,,490000205,49000555
49,,,,,,,490000206,49000556
49,,,,,,,490000207,49000557
49,,,,,,,490000208,49000558
49,,,,,,,490000209,49000559
49,,,,,,,490000210,49000560
49,,,,,,,490000211,49000561
49,,,,,,,490000212,49000562
49,,,,,,,490000213,49000563
49,,,,,,,490000214,49000564
49,,,,,,,490000215,49000565
49,,,,,,,490000216,49000566
49,,,,,,,490000217,49000567
49,,,,,,,490000218,49000568
49,,,,,,,490000219,49000569
49,,,,,,,490000220,49000570
49,,,,,,,490000221,49000571
49,,,,,,,490000222,49000572
49,,,,,,,490000223,49000573
49,,,,,,,490000224,49000574
49,,,,,,,490000225,49000575
49,,,,,,,490000226,49000576
49,,,,,,,490000227,49000577
49,,,,,,,490000228,49000578
49,,,,,,,490000229,49000579
49,,,,,,,490000230,49000580
49,,,,,,,490000231,49000581
49,,,,,,,490000232,49000582
49,,,,,,,490000233,49000583
49,,,,,,,490000234,49000584
49,,,,,,,490000235,49000585
49,,,,,,,490000236,49000586
49,,,,,,,490000237,49000587
49,,,,,,,490000238,49000588
49,,,,,,,490000239,49000589
49,,,,,,,490000240,49000590
49,,,,,,,490000241,49000591
49,,,,,,,490000242,49000592
49,,,,,,,490000243,49000593
49,,,,,,,490000244,49000594
49,,,,,,,490000245,49000595
49,,,,,,,490000246,49000596
49,,,,,,,490000247,49000597
49,,,,,,,490000248,49000598
49,,,,,,,490000249,49000599
49,,,,,,,490000250,49000600
49,,,,,,,490000251,49000601
49,,,,,,,490000252,49000602
49,,,,,,,490000253,49000603
49,,,,,,,490000254,49000604
49,,,,,,,490000255,49000605
49,,,,,,,490000256,49000606
49,,,,,,,490000257,49000607
49,,,,,,,490000258,49000608
49,,,,,,,490000259,49000609
49,,,,,,,490000260,49000610
49,,,,,,,490000261,49000611
49,,,,,,,490000262,49000612
49,,,,,,,490000263,49000613
49,,,,,,,490000264,49000614
49,,,,,,,490000265,49000615
49,,,,,,,490000266,49000616
49,,,,,,,490000267,49000617
49,,,,,,,490000268,49000618
49,,,,,,,490000269,49000619
49,,,,,,,490000270,49000620
49,,,,,,,490000271,49000621
49,,,,,,,490000272,49000622
49,,,,,,,490000273,49000623
49,,,,,,,490000274,49000624
49,,,,,,,490000275,49000625
49,,,,,,,490000276,49000626
49,,,,,,,490000277,49000627
49,,,,,,,490000278,49000628
49,,,,,,,490000279,49000629
49,,,,,,,490000280,49000630
49,,,,,,,490000281,49000631
49,,,,,,,490000282,49000632
49,,,,,,,490000283,49000633
49,,,,,,,490000284,49000634
49,,,,,,,490000285,49000635
49,,,,,,,490000286,49000636
49,,,,,,,490000287,49000637
49,,,,,,,490000288,49000638
50,21001,1,Male,غدوة الثانوية,سبها,9,210010150,50000001
50,21001,2,Female,غدوة الثانوية,سبها,9,210010250,50000002
50,21002,1,Male,تمنهنت الثانوية,سبها,9,210020150,50000003
50,21002,2,Female,تمنهنت الثانوية,سبها,9,210020250,50000004
50,21003,1,Male,ابن سيناء الثانوية,سبها,9,210030150,50000005
50,21003,2,Female,ابن سيناء الثانوية,سبها,9,210030250,50000006
50,21004,1,Male,البوانيس الثانوية,سبها,9,210040150,50000007
50,21004,2,Female,البوانيس الثانوية,سبها,9,210040250,50000008
50,21005,1,Male,القدس,سبها,9,210050150,50000009
50,21005,2,Male,القدس,سبها,9,210050250,50000010
50,21005,3,Female,القدس,سبها,9,210050350,50000011
50,21005,4,Female,القدس,سبها,9,210050450,50000012
50,21006,1,Male,عمر بن الخطاب,سبها,9,210060150,50000013
50,21006,2,Male,عمر بن الخطاب,سبها,9,210060250,50000014
50,21006,3,Female,عمر بن الخطاب,سبها,9,210060350,50000015
50,21007,1,Male,الخلود,سبها,9,210070150,50000016
50,21007,2,Female,الخلود,سبها,9,210070250,50000017
50,21008,1,Male,اليرموك,سبها,9,210080150,50000018
50,21008,2,Female,اليرموك,سبها,9,210080250,50000019
50,21009,1,Male, الكرامة للتعليم الاساسي ,سبها,9,210090150,50000020
50,21009,2,Female, الكرامة للتعليم الاساسي ,سبها,9,210090250,50000021
50,21010,1,Male,ابوبكر الصديق,سبها,9,210100150,50000022
50,21010,2,Male,ابوبكر الصديق,سبها,9,210100250,50000023
50,21010,3,Male,ابوبكر الصديق,سبها,9,210100350,50000024
50,21010,4,Female,ابوبكر الصديق,سبها,9,210100450,50000025
50,21010,5,Female,ابوبكر الصديق,سبها,9,210100550,50000026
50,21011,1,Male,علي بن ابي طالب,سبها,9,210110150,50000027
50,21011,2,Female,علي بن ابي طالب,سبها,9,210110250,50000028
50,21012,1,Male,المنشية,سبها,9,210120150,50000029
50,21012,2,Male,المنشية,سبها,9,210120250,50000030
50,21012,3,Female,المنشية,سبها,9,210120350,50000031
50,21012,4,Female,المنشية,سبها,9,210120450,50000032
50,21013,1,Male,موسى بن نصير,سبها,9,210130150,50000033
50,21014,1,Male,طارق بن زياد,سبها,9,210140150,50000034
50,21014,2,Male,طارق بن زياد,سبها,9,210140250,50000035
50,21014,3,Female,طارق بن زياد,سبها,9,210140350,50000036
50,21015,1,Male,ذات النطاقين,سبها,9,210150150,50000037
50,21015,2,Female,ذات النطاقين,سبها,9,210150250,50000038
50,21016,1,Male,ليبيا الحرة الثانوية,سبها,9,210160150,50000039
50,21017,1,Male,خديجة الكبري,سبها,9,210170150,50000040
50,21017,2,Female,خديجة الكبري,سبها,9,210170250,50000041
50,21018,1,Male,المنار,سبها,9,210180150,50000042
50,21018,2,Female,المنار,سبها,9,210180250,50000043
50,21019,1,Male,الجديد الثانوية,سبها,9,210190150,50000044
50,21019,2,Female,الجديد الثانوية,سبها,9,210190250,50000045
50,21020,1,Male,الحرية,سبها,9,210200150,50000046
50,21020,2,Male,الحرية,سبها,9,210200250,50000047
50,21020,3,Male,الحرية,سبها,9,210200350,50000048
50,21020,4,Female,الحرية,سبها,9,210200450,50000049
50,21020,5,Female,الحرية,سبها,9,210200550,50000050
50,21021,1,Male,الجمهورية,سبها,9,210210150,50000051
50,21021,2,Female,الجمهورية,سبها,9,210210250,50000052
50,21022,1,Male,خولة بنت الازور,سبها,9,210220150,50000053
50,21022,2,Male,خولة بنت الازور,سبها,9,210220250,50000054
50,21022,3,Female,خولة بنت الازور,سبها,9,210220350,50000055
50,21023,1,Male,عبدالسلام سحبان,سبها,9,210230150,50000056
50,21023,2,Female,عبدالسلام سحبان,سبها,9,210230250,50000057
50,21024,1,Male,17فبراير,سبها,9,210240150,50000058
50,21024,2,Female,17فبراير,سبها,9,210240250,50000059
50,21025,1,Male,القاهرة,سبها,9,210250150,50000060
50,21025,2,Female,القاهرة,سبها,9,210250250,50000061
50,21026,1,Male,النصر,سبها,9,210260150,50000062
50,21026,2,Female,النصر,سبها,9,210260250,50000063
50,21027,1,Male,سبها الثانوية,سبها,9,210270150,50000064
50,21027,2,Female,سبها الثانوية,سبها,9,210270250,50000065
50,21028,1,Male, المهدية للتعليم الاساسي ,سبها,9,210280150,50000066
50,21028,2,Female, المهدية للتعليم الاساسي ,سبها,9,210280250,50000067
50,21029,1,Male,شهداء جنين,سبها,9,210290150,50000068
50,21029,2,Male,شهداء جنين,سبها,9,210290250,50000069
50,21029,3,Male,شهداء جنين,سبها,9,210290350,50000070
50,21029,4,Female,شهداء جنين,سبها,9,210290450,50000071
50,21029,5,Female,شهداء جنين,سبها,9,210290550,50000072
50,21030,1,Male,جمال عبدالناصر,سبها,9,210300150,50000073
50,21030,2,Male,جمال عبدالناصر,سبها,9,210300250,50000074
50,21030,3,Female,جمال عبدالناصر,سبها,9,210300350,50000075
50,,,,,,,500000001,50000076
50,,,,,,,500000002,50000077
50,,,,,,,500000003,50000078
50,,,,,,,500000004,50000079
50,,,,,,,500000005,50000080
50,,,,,,,500000006,50000081
50,,,,,,,500000007,50000082
50,,,,,,,500000008,50000083
50,,,,,,,500000009,50000084
50,,,,,,,500000010,50000085
50,,,,,,,500000011,50000086
50,,,,,,,500000012,50000087
50,,,,,,,500000013,50000088
50,,,,,,,500000014,50000089
50,,,,,,,500000015,50000090
50,,,,,,,500000016,50000091
50,,,,,,,500000017,50000092
50,,,,,,,500000018,50000093
50,,,,,,,500000019,50000094
50,,,,,,,500000020,50000095
50,,,,,,,500000021,50000096
50,,,,,,,500000022,50000097
50,,,,,,,500000023,50000098
50,,,,,,,500000024,50000099
50,,,,,,,500000025,50000100
50,,,,,,,500000026,50000101
50,,,,,,,500000027,50000102
50,,,,,,,500000028,50000103
50,,,,,,,500000029,50000104
50,,,,,,,500000030,50000105
50,,,,,,,500000031,50000106
50,,,,,,,500000032,50000107
50,,,,,,,500000033,50000108
50,,,,,,,500000034,50000109
50,,,,,,,500000035,50000110
50,,,,,,,500000036,50000111
50,,,,,,,500000037,50000112
50,,,,,,,500000038,50000113
50,,,,,,,500000039,50000114
50,,,,,,,500000040,50000115
50,,,,,,,500000041,50000116
50,,,,,,,500000042,50000117
50,,,,,,,500000043,50000118
50,,,,,,,500000044,50000119
50,,,,,,,500000045,50000120
50,,,,,,,500000046,50000121
50,,,,,,,500000047,50000122
50,,,,,,,500000048,50000123
50,,,,,,,500000049,50000124
50,,,,,,,500000050,50000125
50,,,,,,,500000051,50000126
50,,,,,,,500000052,50000127
50,,,,,,,500000053,50000128
50,,,,,,,500000054,50000129
50,,,,,,,500000055,50000130
50,,,,,,,500000056,50000131
50,,,,,,,500000057,50000132
50,,,,,,,500000058,50000133
50,,,,,,,500000059,50000134
50,,,,,,,500000060,50000135
50,,,,,,,500000061,50000136
50,,,,,,,500000062,50000137
50,,,,,,,500000063,50000138
50,,,,,,,500000064,50000139
50,,,,,,,500000065,50000140
50,,,,,,,500000066,50000141
50,,,,,,,500000067,50000142
50,,,,,,,500000068,50000143
50,,,,,,,500000069,50000144
50,,,,,,,500000070,50000145
50,,,,,,,500000071,50000146
50,,,,,,,500000072,50000147
50,,,,,,,500000073,50000148
50,,,,,,,500000074,50000149
51,21031,1,Male,مدرسة جمال عبد الناصر,سبها,9,210310151,51000001
51,21031,2,Female,مدرسة جمال عبد الناصر,سبها,9,210310251,51000002
51,21032,1,Male,ثانوية القدس,سبها,9,210320151,51000003
51,21032,2,Female,ثانوية القدس,سبها,9,210320251,51000004
51,21033,1,Male,مدرسة شهداء الشب,سبها,9,210330151,51000005
51,21033,2,Female,مدرسة شهداء الشب,سبها,9,210330251,51000006
51,21034,1,Male,مدرسة عقبة بن نافع,سبها,9,210340151,51000007
51,21034,2,Male,مدرسة عقبة بن نافع,سبها,9,210340251,51000008
51,21034,3,Female,مدرسة عقبة بن نافع,سبها,9,210340351,51000009
51,21035,1,Male,مدرسة 24 ديسمبر,سبها,9,210350151,51000010
51,21035,2,Female,مدرسة 24 ديسمبر,سبها,9,210350251,51000011
51,21036,1,Male,ثانوية ذات النطاقين,سبها,9,210360151,51000012
51,21036,2,Female,ثانوية ذات النطاقين,سبها,9,210360251,51000013
51,21037,1,Male,مدرسة المستقبل,سبها,9,210370151,51000014
51,21037,2,Female,مدرسة المستقبل,سبها,9,210370251,51000015
51,21038,1,Male,مدرسة المرحوم علي البصير,سبها,9,210380151,51000016
51,21038,2,Female,مدرسة المرحوم علي البصير,سبها,9,210380251,51000017
51,21039,1,Male,مدرسة صلاح الدين الايوبي,سبها,9,210390151,51000018
51,21039,2,Female,مدرسة صلاح الدين الايوبي,سبها,9,210390251,51000019
51,21040,1,Male,مدرسة الانطلاقة,سبها,9,210400151,51000020
51,21040,2,Female,مدرسة الانطلاقة,سبها,9,210400251,51000021
51,21041,1,Male,مدرسة تامزاوة,سبها,9,210410151,51000022
51,21041,2,Male,مدرسة تامزاوة,سبها,9,210410251,51000023
51,21041,3,Female,مدرسة تامزاوة,سبها,9,210410351,51000024
51,21042,1,Male,مدرسة المجد,سبها,9,210420151,51000025
51,21042,2,Female,مدرسة المجد,سبها,9,210420251,51000026
51,21043,1,Male,مدرسة الخوارزمي,سبها,9,210430151,51000027
51,21043,2,Female,مدرسة الخوارزمي,سبها,9,210430251,51000028
51,21044,1,Male,مدرسة الديسة,سبها,9,210440151,51000029
51,21044,2,Female,مدرسة الديسة,سبها,9,210440251,51000030
51,21045,1,Male,مدرسة جبل الحساونة,سبها,9,210450151,51000031
51,21045,2,Female,مدرسة جبل الحساونة,سبها,9,210450251,51000032
51,21046,1,Male,مدرسة شهداء القارة,سبها,9,210460151,51000033
51,21046,2,Female,مدرسة شهداء القارة,سبها,9,210460251,51000034
51,21047,1,Male,مدرسة شهداء ليبيا,سبها,9,210470151,51000035
51,21047,2,Female,مدرسة شهداء ليبيا,سبها,9,210470251,51000036
51,21048,1,Male,مدرسة ناصر,سبها,9,210480151,51000037
51,21048,2,Female,مدرسة ناصر,سبها,9,210480251,51000038
51,21049,1,Male,شهداء بوغرة,سبها,9,210490151,51000039
51,21049,2,Female,شهداء بوغرة,سبها,9,210490251,51000040
51,21050,1,Male,مدرسة الوحدة,سبها,9,210500151,51000041
51,21050,2,Female,مدرسة الوحدة,سبها,9,210500251,51000042
51,21051,1,Male,مدرسة غزوة بدر الكبري,سبها,9,210510151,51000043
51,21051,2,Female,مدرسة غزوة بدر الكبري,سبها,9,210510251,51000044
51,21052,1,Male,مدرسة ابو قدقود,سبها,9,210520151,51000045
51,21052,2,Female,مدرسة ابو قدقود,سبها,9,210520251,51000046
51,21053,1,Male,مدرسة 20 اكتوبر,سبها,9,210530151,51000047
51,21053,2,Female,مدرسة 20 اكتوبر,سبها,9,210530251,51000048
51,21054,1,Male,مدرسة خالد بن الوليد,سبها,9,210540151,51000049
51,21054,2,Female,مدرسة خالد بن الوليد,سبها,9,210540251,51000050
51,21055,1,Male,مدرسة الانتصار,سبها,9,210550151,51000051
51,21055,2,Female,مدرسة الانتصار,سبها,9,210550251,51000052
51,21056,1,Male,مدرسة القلة,سبها,9,210560151,51000053
51,21056,2,Female,مدرسة القلة,سبها,9,210560251,51000054
51,21057,1,Male,مدرسة عثمان بن عفان,سبها,9,210570151,51000055
51,21057,2,Female,مدرسة عثمان بن عفان,سبها,9,210570251,51000056
